name,sku,description,unit_price,unit,brand,supplier_name
CH8213 BMW X5/ROVER,1 7CH-8213,,13570.32,unidad,FRAM,BERAL SRL
"CH834PL PERKINS 3-152,4-203,6-",1 7CH-834PL,,6277.32,unidad,FRAM,BERAL SRL
CH8481 MERCEDEZ BENZ CLASE CES,1 7CH-8481,,9476.18,unidad,FRAM,BERAL SRL
CH850PL FIAT TRACTORES 450-650,1 7CH-850PL,,7486.71,unidad,FRAM,BERAL SRL
CH8530 VOLKSWAGEN POLO SEAT,1 7CH-8530,,7444.82,unidad,FRAM,BERAL SRL
"CH8712 VOLVOS,V40S,V70      (M",1 7CH-8712,,6596.68,unidad,FRAM,BERAL SRL
CH8751 MERCEDES BENZ 712,1 6CH-8751,,6285.32,unidad,FRAM,BERAL SRL
CH8871 MB VITO VIANO,1 7CH-8871,,26805.55,unidad,FRAM,BERAL SRL
CH8902 MB SPRINTER,1 7CH-8902,,10366.21,unidad,FRAM,BERAL SRL
CH9018 GM CHEVROLET Astra-Astr,1 7CH-9018,,14816.35,unidad,FRAM,BERAL SRL
CH9023 FORD TRANSIT,1 7CH-9023,,12455.16,unidad,FRAM,BERAL SRL
CH915PL PEUGEOT 403 TODOS .404,1 8CH-915PL,,3145.24,unidad,FRAM,BERAL SRL
CH9301 JEEP CHEROKEE MB S200,1 7CH-9301,,8272.03,unidad,FRAM,BERAL SRL
CH9305 CORSA DIESEL,1 7CH-9305,,7591.42,unidad,FRAM,BERAL SRL
CH9348 BMW 300D,1 7CH-9348,,11936.85,unidad,FRAM,BERAL SRL
CH9382 FORD MONDEO 2.0,1 7CH-9382,,9266.76,unidad,FRAM,BERAL SRL
CH9389 FA5595 ECO MB1721,1 7CH-9389,,8543.67,unidad,FRAM,BERAL SRL
CH9443 CITROEN C3 iX XS,1 7CH-9443,,5173.47,unidad,FRAM,BERAL SRL
CH9461 VW Vento 1.9L y 2.0 Tdi,1 7CH-9461,,6654.91,unidad,FRAM,BERAL SRL
CH9462 RENAULT MASTER 2.2 2.5,1 7CH-9462,,12313.81,unidad,FRAM,BERAL SRL
CH946PL MERCEDEZ BENZ 608 DESD,1 7CH-946PL,,10470.92,unidad,FRAM,BERAL SRL
CH9528 BMW 100 300 D,1 7CH-9528,,9476.18,unidad,FRAM,BERAL SRL
CH9547 L367 BMW,1 7CH-9547,,8952.64,unidad,FRAM,BERAL SRL
CH9558 MERCEDES BENZ AXOR II,1 7CH-9558,,41831.32,unidad,FRAM,BERAL SRL
CH9580 RENAULT TWINGO CARTUCHO,1 7CH-9580,,5654.3,unidad,FRAM,BERAL SRL
CH9584 MINI COOPER 1.6 16V,1 7CH-9584,,9371.47,unidad,FRAM,BERAL SRL
CH9657 CIT C3 HDi ECO SPORTS 1,1 7CH-9657,,6680.45,unidad,FRAM,BERAL SRL
CH9685-L352-HYUNDAI KIA CHRYSL,1 7CH-9685,,18240.33,unidad,FRAM,BERAL SRL
CH9690 AUDI A8 Q7,1 7CH-9690,,11727.43,unidad,FRAM,BERAL SRL
CH9713 FIAT PUNTO1.3-MILTIJET,1 7CH-9713ECO,,7224.93,unidad,FRAM,BERAL SRL
CH9911 VW PASSAT VENTO,1 7CH-9911,,9842.66,unidad,FRAM,BERAL SRL
CH9918 MB SPRINTER,1 7CH-9918,,8429.09,unidad,FRAM,BERAL SRL
CH9954 FORD KUGA VOLVO C30 70,1 7CH-9954,,7329.64,unidad,FRAM,BERAL SRL
CH995PL INDENOR 4 CILINDROS HA,1 8CH-995PL,,5965.32,unidad,FRAM,BERAL SRL
CH9972 Toyota Camry V6.,1 7CH-9972,,11863.56,unidad,FRAM,BERAL SRL
CH9973 PEUGEOT 206 NAFTA PARTN,1 7CH-9973,,6491.97,unidad,FRAM,BERAL SRL
CH9994ECO BMW,1 7CH-9994ECO,,10680.34,unidad,FRAM,BERAL SRL
CH9999 HYUNDAI Santa Fe 3.3L V,1 7CH-9999,,12182.91,unidad,FRAM,BERAL SRL
CS10145 Dodge Ram 2500.,1 7CS-10145,,25444.33,unidad,FRAM,BERAL SRL
CS11971 NISSAN FRONTIER NP300,1 6CS-11971,,21622.45,unidad,FRAM,BERAL SRL
CS12054 TOYOTA HILUX 2.8 2016-,1 6CS-12054,,10941.79,unidad,FRAM,BERAL SRL
CS3558 VOLVO CAMIONES,1 6CS-3558,,21203.61,unidad,FRAM,BERAL SRL
FA5377 AGCO ALLIS (HU947/2X),1 7FA-5377,,16177.57,unidad,FRAM,BERAL SRL
FA5393 DIR HIDRAULICA SCANIA,1 7FA-5393,,6701.38,unidad,FRAM,BERAL SRL
FA5635 SCANIA (HU1072x),1 6FA-5635,,52773.44,unidad,FRAM,BERAL SRL
FA5639ECO VOLVO HU721X,1 7FA-5639ECO,,24973.14,unidad,FRAM,BERAL SRL
FA5819ECO VOLKSWAGEN MOTOR MAN,1 6FA-5819ECO,,24501.95,unidad,FRAM,BERAL SRL
FA5834 FIAT IVECO,1 1FA-5834,,55600.58,unidad,FRAM,BERAL SRL
FA5888 SCANIA (H824/2),1 1FA-5888,,22093.64,unidad,FRAM,BERAL SRL
FA5998 SCANIA (HU1077/1X),1 7FA-5998,,31883.95,unidad,FRAM,BERAL SRL
FA5999 CAMIONES RENAULT,1 6FA-5999,,26229.65,unidad,FRAM,BERAL SRL
FA6145 CAMION IVECO,1 7FA-6145,,87222.75,unidad,FRAM,BERAL SRL
FCS722 FIAT BRAVO DOBLO 1.9,1 6FCS-722,,30902.19,unidad,FRAM,BERAL SRL
FD1513 NEW HOLLAND P982X,1 7FD-1513,,26229.65,unidad,FRAM,BERAL SRL
FK11186 VASO,1 6FK-11186,,28219.13,unidad,FRAM,BERAL SRL
FK11187 VASO,1 6FK-11187,,37119.41,unidad,FRAM,BERAL SRL
FL9107 IVECO C911,1 1FL-9107,,32093.37,unidad,FRAM,BERAL SRL
FLI6932 SCANIA C301240,1 1FLI-6932,,93672.84,unidad,FRAM,BERAL SRL
FLI9028 SCANIA C311254,1 1FLI-9028,,193732.95,unidad,FRAM,BERAL SRL
FLI9041 VOLVO C311345/1,1 1FLI-9041,,223737.36,unidad,FRAM,BERAL SRL
FLI9105 MERCEDES BENZ C41001,1 1FLI-9105,,203753.62,unidad,FRAM,BERAL SRL
FLI9112 CA5999 RenaulTPremium,1 1FLI-9112,,179502.97,unidad,FRAM,BERAL SRL
FLI9182 CF97/2Nº EAN: 40115580,1 1FLI-9182,,31179.3,unidad,FRAM,BERAL SRL
FLI9306 RV CAMION RENAULT MAGN,1 1FLI9306,,115546.59,unidad,FRAM,BERAL SRL
FLI9326 AIRE VOLVO (C331460/1),1 1FLI-9326,,127116.95,unidad,FRAM,BERAL SRL
FT1153 CAJA AUTOMATICA HYUNDAI,1 7FT1153,,30051.54,unidad,FRAM,BERAL SRL
FT5315 FORD IVECO SCANIA VOLVO,1 7FT-5315,,43528.05,unidad,FRAM,BERAL SRL
FT5610 P9450 RENAULT PREMIUM,1 7FT-5610,,22512.48,unidad,FRAM,BERAL SRL
FT5611 RENAULT WK940/15,1 7FT-5611,,15549.31,unidad,FRAM,BERAL SRL
FT-5621 VALTRA TRACTORES,1 7PH-9748,,15606.9,unidad,FRAM,BERAL SRL
FT5812 VOLVO WK1020X,1 7FT-5812,,20388.52,unidad,FRAM,BERAL SRL
FT6023 CLASS W1374/2,1 7FT-6023,,42539.91,unidad,FRAM,BERAL SRL
FT6024 NEW HOLLAND W950/51,1 7FT-6024,,44770.3,unidad,FRAM,BERAL SRL
FT6046 = PFA5693doble filtrado,1 1FT-6046,,59422.47,unidad,FRAM,BERAL SRL
FT6050 RENAULT DESEC TB3194/1X,1 7FT-6050,,46072.04,unidad,FRAM,BERAL SRL
G10146 VW GOLF BORA 3 BAR,1 9G-10146,,39004.17,unidad,FRAM,BERAL SRL
G10147 VW VENTO,1 9G-10147,,42773.7,unidad,FRAM,BERAL SRL
G10215 AUDI 2.0,1 9G-10215,,53139.91,unidad,FRAM,BERAL SRL
G10230 F PEUGEOT 206.207PARTNE,1 9G-10230F,,5298.28,unidad,FRAM,BERAL SRL
G10243 VW VENTO 2.0 FSI 6 BAR,1 9G-10243,,34491.2,unidad,FRAM,BERAL SRL
G10819 AUDI 2.0,1 9G-10819,,48480.35,unidad,FRAM,BERAL SRL
G11954 ETIOS FOCUS ECOSPORT,1 9G-11954,,5779.95,unidad,FRAM,BERAL SRL
G12-1 UNIVERSAL DOBLE PICO,110G-12-1,,2931.86,unidad,FRAM,BERAL SRL
G12783 FIAT TORO MOBI JEEP REN,1 9G-12783,,5287.81,unidad,FRAM,BERAL SRL
G15 John Deere VARIOS,110G-15,,6963.16,unidad,FRAM,BERAL SRL
G2 UNIVERSAL PICO GRUESO CON A,110G-2,,1652.8,unidad,FRAM,BERAL SRL
G3727 CHEVROLET BLAZER V6,1 9G-3727,,11465.66,unidad,FRAM,BERAL SRL
G3737 MERCEDES BENZ 280E 300 S,1 9G-3737,,16753.47,unidad,FRAM,BERAL SRL
G3744 SAAB INYECCION,1 9G-3744,,15078.12,unidad,FRAM,BERAL SRL
G3747 ALFA ROMEO 145/146/164,1 9G-3747,,16282.28,unidad,FRAM,BERAL SRL
G3802 FORD COURIER FIESTA,1 9G-3802,,9633.25,unidad,FRAM,BERAL SRL
G3829 RENAULT LAGUNA.VW PASSAT,1 9G-3829,,9633.25,unidad,FRAM,BERAL SRL
G3850 FORD F-100 USA 6 CILINDR,1 9G-3850,,15915.8,unidad,FRAM,BERAL SRL
G4164 INYECCION,1 9G-4164,,3874.24,unidad,FRAM,BERAL SRL
G4715 Toyota Corolla 1.6.,1 9G-4715,,5654.3,unidad,FRAM,BERAL SRL
G4777 NISSAN MAXIMA SENTRA,1 9G-4777,,8952.64,unidad,FRAM,BERAL SRL
"G5188 FORD ESCORT 1,8.VW CARAT",1 9G-5188,,4973.69,unidad,FRAM,BERAL SRL
G5311 ALFA ROMEO 155 2.0 TS,1 9G-5311,,6895.04,unidad,FRAM,BERAL SRL
G5312 FIAT TIPO,1 9G-5312,,8481.44,unidad,FRAM,BERAL SRL
G5355 GALAXI.ORION.POINTER,1 9G-5355,,7748.48,unidad,FRAM,BERAL SRL
G5471 CHEVROLET S-10 KADET MON,1 6G-5471,,10844.14,unidad,FRAM,BERAL SRL
G5493 FIAT UNO DUNA INYECCION,1 6G-5493,,4973.69,unidad,FRAM,BERAL SRL
G5561 RENAULT SCENIC,1 9G-5561,,21627.68,unidad,FRAM,BERAL SRL
G5603 HIUNDAY ACCENT,1 9G-5603,,19291.29,unidad,FRAM,BERAL SRL
G5607 RENAULT LAGUNA.VW PASSAT,1 9G-5607,,18795.3,unidad,FRAM,BERAL SRL
G5738 VOLKSWAGEN GOL Mpi,1 9G-5738,,7774.66,unidad,FRAM,BERAL SRL
G5870 VOLKSWAGEN BORA GOLF IV,1 9G-5870,,12565.1,unidad,FRAM,BERAL SRL
G5980 FORD FIESTA Y KA,1 6G-5980,,7802.93,unidad,FRAM,BERAL SRL
G5982 CHEVROLET GRAND V,1 9G5982,,31522.69,unidad,FRAM,BERAL SRL
G5995 CHEVROLET CORSA,1 6G-5995,,5937.01,unidad,FRAM,BERAL SRL
G6 UNIVERSAL PICO FINO,110G-6,,3053.64,unidad,FRAM,BERAL SRL
G6400 SEAT IBIZA.TOLEDO.CHEVRO,1 9G-6400,,9422.69,unidad,FRAM,BERAL SRL
G6459 SUZUKI VITARA SAMURAY,1 9G-6459,,3503.8,unidad,FRAM,BERAL SRL
G6495 SPACE WAGON,1 9G-6495,,3249.36,unidad,FRAM,BERAL SRL
"G6507 CHEVROLET LUMINA 3,8",1 9G-6507,,11936.85,unidad,FRAM,BERAL SRL
G6553 MITSUBISHI LANCER GLXI,1 9G-6553,,14474.62,unidad,FRAM,BERAL SRL
G6573 DAIHATSU CHARADE MONTERO,1 9G-6573,,6596.68,unidad,FRAM,BERAL SRL
G6677 SUZUKI SWIFT,1 9G-6677,,8804.58,unidad,FRAM,BERAL SRL
G6826 HONDA ACCORD ROVER 620,1 9G-6826,,14188.1,unidad,FRAM,BERAL SRL
G6827 SUBARU IMPREZZA 2.0 1.8,1 9G-6827,,11675.07,unidad,FRAM,BERAL SRL
G7099 FIESTA.MONDEO.ESCORT,1 9G-7099,,8376.74,unidad,FRAM,BERAL SRL
G7150 Hyundai Accent.,1 9G-7150,,7523.32,unidad,FRAM,BERAL SRL
G7296 MAZDA MPV,1 9G-7296,,5555.24,unidad,FRAM,BERAL SRL
G7367 SUBARU LEGACY,1 9G-7367,,5755.62,unidad,FRAM,BERAL SRL
G7393 FIAT TIPO IE 70 S,1 9G-7393,,4929.22,unidad,FRAM,BERAL SRL
G7399 JEEP GRAND CHROKEE,1 9G-7399,,11465.66,unidad,FRAM,BERAL SRL
G7418 MAZDA MX3,1 9G-7418,,6325.35,unidad,FRAM,BERAL SRL
G7599 HONDA CIVIC ACCORD,1 9G-7599,,21593.88,unidad,FRAM,BERAL SRL
G7612 TOYOTA COROLLA GLi GTi,1 9G-7612,,19371.2,unidad,FRAM,BERAL SRL
G7649 GALAXI.EXPLORER Y RANGER,1 9G-7649,,8795.57,unidad,FRAM,BERAL SRL
G7729 FIAT PALIO SIENA,1 9G-7729,,7544.3,unidad,FRAM,BERAL SRL
G8018 FILTRO COMBUSTIBLE AUTO,1 6G-8018,,14135.74,unidad,FRAM,BERAL SRL
G8078 BMW 318 740 325,1 9G-8078,,42459.58,unidad,FRAM,BERAL SRL
G8835 DAIHATSU MOVE,1 9G-8835,,4958.5,unidad,FRAM,BERAL SRL
G8836 DAIHATSU TERIOS,1 9G-8836,,5300.76,unidad,FRAM,BERAL SRL
"G9016 ROVER 420,416,NAFTA 96--",1 9G-9016,,8349.74,unidad,FRAM,BERAL SRL
G9291 FORD ECOSPORT 1.6 2.0,1 9G-9291,,5931.78,unidad,FRAM,BERAL SRL
G9307 DAEWOO TICO,1 9G-9307,,4787.36,unidad,FRAM,BERAL SRL
G9412 FORD FOCUS INY,1 9G-9412,,9214.41,unidad,FRAM,BERAL SRL
G9484 FORD MONDEO V6,1 9G-9484,,26439.07,unidad,FRAM,BERAL SRL
G9527 MERCEDES BENZ CLASE A,1 9G-9527,,47066.78,unidad,FRAM,BERAL SRL
"G9960 GM Aveo 1.6L 16V, SUZUKI",1 9G-9960,,9999.73,unidad,FRAM,BERAL SRL
HP1 FORD FALCON COMPETICION,1 8HP-1,,5694.3,unidad,FRAM,BERAL SRL
HP4 CHEVROLET COMPETICION,1 8HP-4,,24449.6,unidad,FRAM,BERAL SRL
HPH6349 ZANELLO MOTOR CUMINS,1 7HPH6349,,32921.99,unidad,FRAM,BERAL SRL
HPH9500 FORD CAMION CUMMINS,1 7HPH-9500,,32355.14,unidad,FRAM,BERAL SRL
OBSOLETO,1 1CA-680PL,,15066.33,unidad,FRAM,BERAL SRL
P10195 AUDI A 4,1 6P10195,,30103.89,unidad,FRAM,BERAL SRL
P10196  AUDI A4 2.0 TDi,1 6P-10196,,20156.52,unidad,FRAM,BERAL SRL
P10275 FORD CARGO1632 2632,1 6P-10275,,13117.97,unidad,FRAM,BERAL SRL
P10287 VW Suran Sdi 09-> 6Q0/1,1 6P-10287,,27172.03,unidad,FRAM,BERAL SRL
P10357 MITSUBISHI L200,1 6P-10357,,23036.02,unidad,FRAM,BERAL SRL
P10441 LAND ROVER,1 6P-10441,,20941.84,unidad,FRAM,BERAL SRL
P10503 DEUTZ AGRALE,1 6P-10503,,20864.35,unidad,FRAM,BERAL SRL
P10688 NISSAN FRONTIER,1 6P-10688,,12392.02,unidad,FRAM,BERAL SRL
P10689 RANGER 3.0L ELECTRONICA,1 6P-10689,,13642.65,unidad,FRAM,BERAL SRL
P10695 VW AMAROK 2.0,1 6P-10695,,20156.52,unidad,FRAM,BERAL SRL
P10852 RENAULT LOGAN 1.5 DCI,1 6P-10852,,26020.23,unidad,FRAM,BERAL SRL
P1103 ZANELLO CUMMINS NT 855,1 6P-1103A,,29842.12,unidad,FRAM,BERAL SRL
P11039 BMW X3 X5 X6,1 6P-11039,,35287,unidad,FRAM,BERAL SRL
P1104 CATERPILLAR Nº1 AL 3479,1 6P-1104,,15025.77,unidad,FRAM,BERAL SRL
P11047 CS762 BERLINGO ABOLLADO,1 6P-11047,,23554.33,unidad,FRAM,BERAL SRL
P1110 Renault MS 300 P (camion,1 6P-1110,,13176.87,unidad,FRAM,BERAL SRL
P11194 FORD ECO SPORT,1 6P-11194,,21787.1,unidad,FRAM,BERAL SRL
P1130 JOHN DEERE TRACTORES TIP,1 6P-1130,,40256.36,unidad,FRAM,BERAL SRL
P1146 DETROIT DIESEL PRIMARIO.,1 6P-1146,,13769.26,unidad,FRAM,BERAL SRL
P1147 DETROIT DIESEL SECUNDARI,1 6P-1147,,17591.14,unidad,FRAM,BERAL SRL
P11573 FCS825  Megane II 1.5 d,1 6P11573,,35129.93,unidad,FRAM,BERAL SRL
P12154 SURTIDORES,1 6P-12154,,17325.99,unidad,FRAM,BERAL SRL
P12462 VW AMAROK 3.0 V6,1 6PS-12462,,45443.79,unidad,FRAM,BERAL SRL
P1653A Mercedez Benz caja auto,1 6P-1653A,,8847.93,unidad,FRAM,BERAL SRL
P2808 FIAT 1500 Y 1600 MULTICA,1 8P-2808,,11465.66,unidad,FRAM,BERAL SRL
P3376 GASOIL CATERPILLAR,1 6P-3376,,44396.7,unidad,FRAM,BERAL SRL
P3401 ZANELLO MOTOR CUMINS,1 6P-3401,,14418.46,unidad,FRAM,BERAL SRL
"P3522 FORD MWM,DUCATTO,VW SAVE",1 6P-3522,,11518.01,unidad,FRAM,BERAL SRL
P3555A VOLVO GLOBTROTER BUS,1 8P-3555 A,,28507.08,unidad,FRAM,BERAL SRL
P3627 TOYOTA LAND CRUISER,1 6P-3627,,9057.34,unidad,FRAM,BERAL SRL
P3726 MAZDA B-2500 DIESEL --1/,1 6P-3726,,12774.52,unidad,FRAM,BERAL SRL
P3815 GASOIL JOHN DEERE,1 6P-3815,,44511.98,unidad,FRAM,BERAL SRL
"P3828 KIA BESTA 2,2 DIESEL",1 6P-3828,,46490.88,unidad,FRAM,BERAL SRL
"P4105 FIAT 260N,160T,119N1,619",1 6P-4105,,12222.18,unidad,FRAM,BERAL SRL
P4159 MERCEDEZ BENZ 180D,1 6P-4159,,7382,unidad,FRAM,BERAL SRL
"P4178 LUV 2,5-2,8 ISUZU 2,5-2,",1 6P-4178,,5654.3,unidad,FRAM,BERAL SRL
"P4182 SCANIA L-111,LT-111,BR-1",1 6P-4182,,6743.27,unidad,FRAM,BERAL SRL
"P4183 FIAT SPAZIO,DUNA DIESEL,",1 6P-4183,,11256.24,unidad,FRAM,BERAL SRL
"P4549A SANG YOUNG MUSSO 2,3L 3",1 6P-4549A,,8586.15,unidad,FRAM,BERAL SRL
P4766 Kubota L 295.,1 6P-4766,,15358.46,unidad,FRAM,BERAL SRL
P4836 FORD F100 MOTOR MWM,1 6P-4836,,9967.78,unidad,FRAM,BERAL SRL
P5138 NISSAN TERRANO T-100,1 6P-5138,,13591.04,unidad,FRAM,BERAL SRL
P5158 DON ROQUE,1 6P-5158,,59367.69,unidad,FRAM,BERAL SRL
P5162 NISSAN PATHFINDER PRIMAR,1 6P-5162,,29056.8,unidad,FRAM,BERAL SRL
P5163 NISSAN PATHFINDER SECUND,1 6P-5163,,7853.19,unidad,FRAM,BERAL SRL
P5173 MITSUBISHI SPACE WAGON,1 6P-5173,,15407.19,unidad,FRAM,BERAL SRL
P5328 VW POLO DIESEL GASOIL Y,1 6P-5328,,11792.62,unidad,FRAM,BERAL SRL
P5457 FIAT CAMION EUROTRAKER/E,1 6P-5457,,9580.89,unidad,FRAM,BERAL SRL
"P5537 FIAT DUNA 1,7 ANTIBURBUJ",1 6P-5537,,13706.43,unidad,FRAM,BERAL SRL
P5573 Valmet 118 - 118.4 - 128,1 6P-5573,,11360.66,unidad,FRAM,BERAL SRL
P5652 AUDI A-4 VW PASSAT 1.8TD,1 6P-5652,,15434.13,unidad,FRAM,BERAL SRL
P5653 VOLKSWAGEN PASSAT 1.8 TD,1 6P-5653,,11463.16,unidad,FRAM,BERAL SRL
P5661 FORD FIESTA DIESEL,1 6P-5661,,11568.63,unidad,FRAM,BERAL SRL
P5694 VOLVO FH 12,1 8P-5694,,16701.12,unidad,FRAM,BERAL SRL
P5797 SCANIA 124 P-114-320 P-9,1 6P-5797,,9737.95,unidad,FRAM,BERAL SRL
P6871 CASE,1 6P-6871,,94657.11,unidad,FRAM,BERAL SRL
P7253 JOHN DEERE SERIE 5000,1 7P-7253,,104813.89,unidad,FRAM,BERAL SRL
P8043 CORSA DIESEL Y COMBO DIE,1 6P-8043,,13193.36,unidad,FRAM,BERAL SRL
P8264 GMC CHEVROLET KODIAC,1 6P-8264,,25915.52,unidad,FRAM,BERAL SRL
P8935 FORD FOCUS,1 6P-8935,,27067.33,unidad,FRAM,BERAL SRL
P8943 IVECO EUROTECH EUROTRAKK,1 6P-8943,,14750.91,unidad,FRAM,BERAL SRL
P9302 RENAULT CAMIONES  MIDLUM,1 6P-9302,,38751.68,unidad,FRAM,BERAL SRL
P9421 FIAT IVECO STRALIS,1 6P-9421,,16596.41,unidad,FRAM,BERAL SRL
P9422 SCANIA ELECTRONICOS,1 6P-9422,,12093.91,unidad,FRAM,BERAL SRL
P9436 MB SPRINTER 308 D,1 6P-9436,,18847.65,unidad,FRAM,BERAL SRL
"P9450 Renault Camiones Midlum,",1 6P-9450,,21046.55,unidad,FRAM,BERAL SRL
P9454 IVECO TECTOR 170 E22,1 6P-9454,,14570.28,unidad,FRAM,BERAL SRL
P9626 CAMION VOLVO FH-12 FM-12,1 6P-9626,,26753.2,unidad,FRAM,BERAL SRL
P967 FIAT 600 R(1973/1977),1 8P-967,,7067.87,unidad,FRAM,BERAL SRL
P9811 PEUGEOT 207 CITROEN FORD,1 6P-9811,,53035.2,unidad,FRAM,BERAL SRL
P9903 RANGER MOTOR POWER STROK,1 6P-9903,,30836.86,unidad,FRAM,BERAL SRL
P9947 PICASSO P-307 HDi 1.6 C4,1 6P-9947,,32250.43,unidad,FRAM,BERAL SRL
PA4418 ALFA ROMEO 33,1 2PA-4418,,6048.69,unidad,FRAM,BERAL SRL
"PA4419 VW SENDA,SAVEIRO,GACEL,",1 2PA-4419,,7696.13,unidad,FRAM,BERAL SRL
PC8114 IVECO CU4466,1 4PC8114,,23193.09,unidad,FRAM,BERAL SRL
PC8118 MERCEDES BENZ CU5877,1 4PC8118,,32250.43,unidad,FRAM,BERAL SRL
PC8230 MB VITO Y VIANO A/A,1 4PC-8230,,8324.38,unidad,FRAM,BERAL SRL
PH10044 FORD FIESTA 1.6(TIVCT),1 8PH-10044,,5931.78,unidad,FRAM,BERAL SRL
"PH10060 GM Avalanche 2500, Chr",1 8PH-10060,,6382.03,unidad,FRAM,BERAL SRL
PH10127 HYUNDAI H1,1 8PH-10127,,8900.28,unidad,FRAM,BERAL SRL
PH10220 JOHN DEERE B7322 16243,1 7PH-10220,,43192.54,unidad,FRAM,BERAL SRL
PH10267 IVECO DAILY    01/08,1 7PH-10267,,11360.95,unidad,FRAM,BERAL SRL
PH10268 DUCATO 2.3  BOXER 2.3,1 7PH-10268,,8167.32,unidad,FRAM,BERAL SRL
PH10600 VENTO SCIROCCO BORA,1 8PH-10600,,19632.97,unidad,FRAM,BERAL SRL
PH10757 VW SCIROCCO POLO 2016,1 8PH-10757,,18690.59,unidad,FRAM,BERAL SRL
PH11275 MAZDA RX7 SUBARU JUSTY,1 8PH-11275,,7067.87,unidad,FRAM,BERAL SRL
PH11440  RENAULT Clio IV 1.5 d,1 8PH-11440,,5240.7,unidad,FRAM,BERAL SRL
PH11447 TOYOTA ETIOS,1 8PH-11447,,5643.83,unidad,FRAM,BERAL SRL
PH11457 VW UP,1 8PH-11457,,6400.6,unidad,FRAM,BERAL SRL
PH11462 GM SPARK1.2,1 8PH-11462,,6387.26,unidad,FRAM,BERAL SRL
PH12005 FORD TRANSIT 2.2 PUMA,1 8PH-12005,,7774.66,unidad,FRAM,BERAL SRL
PH12482 RENAULT KWID,1 8PH-12482,,5117.66,unidad,FRAM,BERAL SRL
PH13 CHEVROLET.CHEVY.OPEL K-18,1 8PH-13,,8350.56,unidad,FRAM,BERAL SRL
PH-2 FORD MONDEO V6 NAFTA,1 8PH-2,,8005.02,unidad,FRAM,BERAL SRL
"PH20 JOHN DEERE 40-65-80-105,M",1 7PH-20,,8984.05,unidad,FRAM,BERAL SRL
PH2801B FORD F-1400 CON MOTOR,1 7PH-2801B,,11981.35,unidad,FRAM,BERAL SRL
PH2809A REGATTA 100,1 8PH-2809A,,6750.26,unidad,FRAM,BERAL SRL
"PH2811 FIAT 147 SPAZIO,FIORINO",1 8PH-2811,,7345.35,unidad,FRAM,BERAL SRL
PH2821 PERKINS 4-203 DDE 1977,1 7PH-2821,,10601.81,unidad,FRAM,BERAL SRL
PH2821C CHEVROLET PICK UP D-20,1 8PH-2821C,,10423.8,unidad,FRAM,BERAL SRL
PH2824 FIAT 673 SIN RADIADOR D,1 7PH-2824,,14148.83,unidad,FRAM,BERAL SRL
PH2825 TOYOTA CELICA 2000.CORO,1 8PH-2825,,6230.2,unidad,FRAM,BERAL SRL
PH2830 RENAULT 4S.R 6.R 12.R 1,1 8PH-2830,,6439.62,unidad,FRAM,BERAL SRL
"PH2842 FORD F-100,F-400,CON MO",1 7PH-2842,,9559.95,unidad,FRAM,BERAL SRL
"PH28431 FIAT 125,128,EUROPA",1 8PH-2843/1,,12093.91,unidad,FRAM,BERAL SRL
PH2846 PEUGEOT 404.504(1971/81,1 8PH-2846,,7405.56,unidad,FRAM,BERAL SRL
PH2850 NISSAN TERRANO ECO PI,1 8PH-2850,,8429.09,unidad,FRAM,BERAL SRL
"PH2852 DEUTZ AX-600,AX-120,AX-",1 7PH-2852,,12209.09,unidad,FRAM,BERAL SRL
PH2856 PEUGEOT 504 GRD.SRD. D.,1 8PH-2856,,7905.54,unidad,FRAM,BERAL SRL
"PH2857A FORD 1,6.ESCORT GL Y L",1 8PH-2857A,,8481.44,unidad,FRAM,BERAL SRL
"PH2859 DEUTZ TRACTORES A-30,A-",1 7PH-2859,,8005.02,unidad,FRAM,BERAL SRL
"PH2862C GMC CHEVETTE 1,4 Y 1,6",1 8PH-2862C,,9057.34,unidad,FRAM,BERAL SRL
PH2863 FIAT 600,1 8PH-2863,,6324.87,unidad,FRAM,BERAL SRL
PH2864 CITROEN 3CV.AMI 8.MEHAR,1 8PH-2864,,9847.9,unidad,FRAM,BERAL SRL
PH2864A CITROEN VISA Y DYANE,1 8PH-2864A,,6701.39,unidad,FRAM,BERAL SRL
PH2870A FORD ESCORT SX-XR3.ORI,1 8PH-2870A,,6020.78,unidad,FRAM,BERAL SRL
PH2871 MITSUBISHI L 100.SUBARU,1 8PH-2871,,5528.65,unidad,FRAM,BERAL SRL
"PH2883 FIAT 619 DDE 1963--- ,6",1 7PH-2883,,22221.38,unidad,FRAM,BERAL SRL
PH2895A INDENOR 6 CILINDROS,1 8PH-2895A,,9069.04,unidad,FRAM,BERAL SRL
PH2897B PEUGEOT 505 DIESEL TUR,1 8PH-2897B,,6495.99,unidad,FRAM,BERAL SRL
PH2951 SUZUKI VITARA.SAMURAY.S,1 8PH-2951,,7800.83,unidad,FRAM,BERAL SRL
PH2954 DAIHATSU CUORE.CHARADE.,1 8PH-2954,,7141.17,unidad,FRAM,BERAL SRL
"PH2956 FIAT PALIO,SIENA,DUNA 1",1 8PH-2956,,12784.99,unidad,FRAM,BERAL SRL
"PH2960 DEUTZ AX 160 S,DODGE FO",1 7PH-2960,,25012.41,unidad,FRAM,BERAL SRL
"PH2966 FORD FIESTA MOTOR 1,3 N",1 8PH-2966,,5298.28,unidad,FRAM,BERAL SRL
